Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit
2011,Convenience stores,Cosmetics,Genco,|20/10/11|,456,4.87,5.15
2011,Convenience stores,Cosmetics,Genco,|20/10/12|,624,4.58,5.4
2011,Convenience stores,Cosmetics,Genco,|20/13/01|,648,4.28,5.13
2011,Convenience stores,Cosmetics,Genco,|20/13/02|,276,4.09,5.16
2011,Convenience stores,Cosmetics,Genco,|20/13/03|,684,4.86,5.22
2011,Convenience stores,Cosmetics,Genco,|20/13/04|,612,4.39,5.4
2011,Convenience stores,Cosmetics,Genco,|20/13/05|,312,4.79,5.19
2011,Convenience stores,Cosmetics,Genco,|20/13/06|,252,4.05,5.22
2011,Convenience stores,Cosmetics,Genco,|20/13/07|,600,4.55,5.33
2011,Convenience stores,Cosmetics,Genco,|20/13/08|,360,4.02,5.34
2011,Convenience stores,Cosmetics,Genco,|20/13/09|,420,4.66,5.37
2011,Convenience stores,Cosmetics,Genco,|20/13/10|,276,4.48,5.38
2011,Convenience stores,Cosmetics,Genco,|20/13/11|,456,4.35,5.19
2011,Convenience stores,Cosmetics,Genco,|20/13/12|,408,4.61,5.2
2011,Convenience stores,Cosmetics,Genco,|20/13/13|,444,4.21,5.02
2011,Convenience stores,Cosmetics,Genco,|20/13/14|,540,4.75,5.18
2011,Convenience stores,Cosmetics,Genco,|20/13/15|,252,4.3,5.08
2011,Convenience stores,Cosmetics,Genco,|20/13/16|,276,4.84,5.27
2011,Convenience stores,Cosmetics,Genco,|20/13/17|,468,4.44,5.36
2011,Convenience stores,Cosmetics,Genco,|20/13/18|,408,4.81,5.11
2011,Convenience stores,Cosmetics,Genco,|20/13/19|,360,4.88,5.06
2011,Convenience stores,Cosmetics,Genco,|20/13/20|,276,4.23,5.22
2011,Convenience stores,Cosmetics,Genco,|20/13/21|,720,4.65,5.06
2011,Convenience stores,Cosmetics,Genco,|20/13/22|,600,4.5,5.15
2011,Convenience stores,Cosmetics,Genco,|20/13/23|,336,4.66,5.27
2011,Convenience stores,Cosmetics,Genco,|20/13/24|,384,4.01,5.22
2011,Convenience stores,Cosmetics,Genco,|20/13/28|,348,4.24,5.16
2011,Convenience stores,Cosmetics,Genco,|20/13/29|,564,4.64,5.31
2011,Convenience stores,Cosmetics,Genco,|20/13/30|,348,4.47,5.4
2011,Convenience stores,Cosmetics,Genco,|20/13/31|,408,4.27,5.16
2011,Convenience stores,Cosmetics,Genco,|20/13/32|,648,4.53,5.04
2011,Convenience stores,Cosmetics,Genco,|20/13/33|,312,4.3,5.11
2011,Convenience stores,Cosmetics,Genco,|20/13/34|,264,4.46,5.01
2011,Convenience stores,Cosmetics,Genco,|20/13/35|,240,4.27,5.21
2011,Convenience stores,Cosmetics,Genco,|20/13/36|,516,4.99,5.22
2011,Convenience stores,Cosmetics,Genco,|20/13/37|,468,4.25,5.05
2011,Convenience stores,Cosmetics,Genco,|20/13/38|,372,4.3,5.02
2011,Convenience stores,Cosmetics,Genco,|20/13/39|,708,4.18,5.2
2011,Convenience stores,Cosmetics,Genco,|20/13/40|,684,4.44,5.14
2011,Convenience stores,Cosmetics,Genco,|20/13/42|,660,4.47,5.33
2011,Convenience stores,Cosmetics,Genco,|20/13/43|,336,4.4,5.33
2011,Convenience stores,Cosmetics,Genco,|20/13/44|,456,4.27,5.01
2011,Convenience stores,Cosmetics,Genco,|20/13/45|,300,4.26,5.33
2011,Convenience stores,Cosmetics,Genco,|20/13/46|,312,4.43,5.3
2011,Convenience stores,Cosmetics,Genco,|20/13/47|,552,4,5.01
2011,Convenience stores,Cosmetics,Genco,|20/13/48|,612,4.91,5.33
2011,Convenience stores,Cosmetics,Genco,|20/13/49*|,696,4.02,5.35
2011,Convenience stores,Beverages,Genco,|20/14/01|,132,1.1,1.31
2011,Convenience stores,Beverages,Genco,|20/14/02|,120,1.14,1.22
2011,Convenience stores,Beverages,Genco,|20/14/03|,48,1.19,1.4
2011,Convenience stores,Beverages,Genco,|20/14/04|,108,1.19,1.33
2011,Convenience stores,Beverages,Genco,|20/14/05|,144,1.14,1.31
2011,Convenience stores,Beverages,Genco,|20/14/06|,84,1,1.35
2011,Convenience stores,Beverages,Genco,|20/14/08|,168,1,1.28
2011,Convenience stores,Beverages,Genco,|20/17/01|,108,1.14,1.38
2011,Convenience stores,Beverages,Genco,|20/17/02|,168,1.04,1.25
2011,Convenience stores,Beverages,Genco,|20/17/03|,72,1.18,1.33
2011,Convenience stores,Beverages,Genco,|20/99/91|,168,1.2,1.23
2011,Convenience stores,Ice cream,Brembo,|46/01/01|,2220,2.4,3.94
2011,Convenience stores,Ice cream,Brembo,|46/01/02|,1500,2.62,3.42
2011,Convenience stores,Ice cream,Brembo,|46/01/03|,2160,2.9,3.34
2011,Convenience stores,Ice cream,Brembo,|46/01/04|,1644,2.58,3.57
2011,Convenience stores,Ice cream,Brembo,|46/01/05|,2616,2.92,3.93
2011,Convenience stores,Ice cream,Brembo,|46/01/06|,2232,2.9,3.43
2011,Convenience stores,Ice cream,Brembo,|46/01/07|,2100,2.5,3.5
2011,Convenience stores,Ice cream,Brembo,|46/01/08|,1344,2.63,3.3
2011,Convenience stores,Ice cream,Brembo,|46/01/09|,1344,2.83,3.99
2011,Convenience stores,Ice cream,Brembo,|46/01/10|,1248,2.95,3.6
2011,Convenience stores,Ice cream,Brembo,|46/01/11|,2592,2.59,3.45
2011,Convenience stores,Ice cream,Brembo,|46/01/12|,1968,2.63,3.76
2011,Convenience stores,Ice cream,Brembo,|46/01/13|,2088,2.94,3.95
2011,Convenience stores,Ice cream,Brembo,|46/01/14|,2484,2.73,3.3
2011,Convenience stores,Ice cream,Brembo,|46/01/20|,2340,2.95,3.44
2011,Convenience stores,Coffee,Illy,|80/01/01|,7896,0.61,0.94
2011,Convenience stores,Coffee,Illy,|80/01/02|,9168,0.72,1.05
2011,Convenience stores,Coffee,Illy,|80/01/03|,5712,0.48,0.95
2011,Convenience stores,Coffee,Illy,|80/01/04|,5448,0.55,1.18
2011,Convenience stores,Coffee,Illy,|80/01/05|,8040,0.94,1
2011,Convenience stores,Coffee,Illy,|80/01/06|,6336,1.15,1.12
2011,Convenience stores,Coffee,Illy,|80/01/07|,5508,1.2,0.94
2011,Convenience stores,Coffee,Illy,|80/01/08|,8772,0.69,1.15
2011,Convenience stores,Coffee,Illy,|80/01/09|,4884,0.83,1.06
2011,Convenience stores,Coffee,Illy,|80/01/10|,9312,0.69,0.94
2011,Convenience stores,Coffee,Illy,|80/01/11|,5508,0.64,1.18
2011,Convenience stores,Coffee,Illy,|80/01/12|,8784,0.47,0.92
2011,Convenience stores,Coffee,Illy,|80/01/13|,6480,0.92,1.13
2011,Convenience stores,Coffee,Illy,|80/01/14|,6348,0.55,0.96
2011,Convenience stores,Coffee,Illy,|80/01/15|,6528,0.54,0.94
2011,Convenience stores,Coffee,Illy,|80/01/16|,5676,0.58,0.95
2011,Convenience stores,Coffee,Illy,|80/01/17|,5340,0.72,0.94
2011,Convenience stores,Coffee,Illy,|80/01/18|,9540,0.81,1.2
2011,Convenience stores,Coffee,Illy,|80/01/19|,9180,0.44,1.16
2011,Convenience stores,Coffee,Illy,|80/01/20|,5340,0.87,1.12
2011,Convenience stores,Coffee,Illy,|80/01/21|,9444,1.16,0.91
2011,Convenience stores,Coffee,Illy,|80/01/22|,5748,0.5,1
2011,Convenience stores,Coffee,Illy,|80/01/23|,5880,0.58,0.96
2011,Convenience stores,Coffee,Illy,|80/01/24|,5520,0.8,0.91
2011,Convenience stores,Coffee,Illy,|80/01/25|,5796,0.95,1.16
2011,Convenience stores,Coffee,Illy,|80/01/26|,5652,1.18,0.9
2011,Convenience stores,Coffee,Illy,|80/01/27|,5460,0.86,0.93
2011,Convenience stores,Coffee,Illy,|80/01/28|,6180,0.42,0.95
2011,Convenience stores,Coffee,Illy,|80/01/29|,9240,0.63,1.11
2011,Convenience stores,Coffee,Illy,|80/01/30|,5952,0.73,1.14
2011,Convenience stores,Coffee,Illy,|80/01/31|,4980,1.15,1.11
2011,Convenience stores,Coffee,Illy,|80/01/32|,5496,0.75,1.04
2011,Convenience stores,Coffee,Illy,|80/01/33|,6624,0.75,1
2011,Convenience stores,Coffee,Illy,|80/01/34|,5964,0.49,0.97
2011,Convenience stores,Coffee,Illy,|80/01/35|,9036,0.66,0.98
2011,Convenience stores,Coffee,Illy,|80/01/36|,5436,0.57,1.12
2011,Convenience stores,Coffee,Illy,|80/01/37|,6648,0.72,1.18
2011,Convenience stores,Coffee,Illy,|80/01/38|,5100,0.93,1
2011,Convenience stores,Fresh salads,Kraus,|126/01/01|,756,2.87,3.89
2011,Convenience stores,Fresh salads,Kraus,|126/01/02|,1080,2.27,3.96
2011,Convenience stores,Fresh salads,Kraus,|126/01/03|,1176,2.96,3.85
2011,Convenience stores,Fresh salads,Kraus,|126/01/04|,876,2.04,3.51
2011,Convenience stores,Fresh salads,Kraus,|126/01/05|,708,2.55,3.72
2011,Convenience stores,Fresh salads,Kraus,|126/01/06|,1128,2.25,3.73
2011,Convenience stores,Fresh salads,Kraus,|126/01/07|,672,2.26,3.79
2011,Convenience stores,Fresh salads,Kraus,|126/01/08|,1032,2.53,3.56
2011,Convenience stores,Fresh salads,Kraus,|126/02/01|,756,2.1,3.93
2011,Convenience stores,Fresh salads,Kraus,|126/02/02|,696,2.53,3.47
2011,Convenience stores,Fresh salads,Kraus,|126/02/03|,756,2.85,3.47
2011,Convenience stores,Fresh salads,Kraus,|126/02/04|,828,2.66,3.22
2011,Convenience stores,Fresh salads,Kraus,|126/02/05|,816,2.05,4
2011,Convenience stores,Fresh salads,Kraus,|126/02/06|,1008,2.76,3.27
2011,Convenience stores,Fresh salads,Kraus,|126/02/07|,852,2.68,3.94
2011,Convenience stores,Fresh salads,Kraus,|126/02/08|,780,2.85,3.99
2011,Convenience stores,Fresh salads,Kraus,|126/02/09|,600,2.07,4
2011,Convenience stores,Fresh salads,Kraus,|126/02/10|,732,2.24,3.77
2011,Convenience stores,Fresh salads,Kraus,|126/02/11|,936,2.43,3.36
2011,Convenience stores,Fresh salads,Kraus,|126/02/12|,1080,2.52,3.5
2011,Convenience stores,Fresh salads,Kraus,|126/02/13|,684,2.82,3.25
2011,Convenience stores,Fresh salads,Kraus,|126/02/14|,972,2.38,3.87
2011,Convenience stores,Fresh salads,Kraus,|126/03/01|,1128,2,3.39
2011,Convenience stores,Fresh salads,Kraus,|126/03/02|,804,2.69,3.61
2011,Convenience stores,Fresh salads,Kraus,|126/03/03|,1128,2.46,3.52
2011,Convenience stores,Fresh salads,Kraus,|126/03/04|,816,2.25,3.55
2011,Convenience stores,Fresh salads,Kraus,|126/03/05|,1056,2.25,3.87
2011,Convenience stores,Fresh salads,Fast&Easy,|125/02/01|,672,2.04,3.92
2011,Convenience stores,Fresh salads,Fast&Easy,|125/02/04|,984,2.31,3.38
2011,Convenience stores,Fresh salads,Fast&Easy,|125/02/06|,660,2.35,3.38
2011,Convenience stores,Fresh salads,Fast&Easy,|125/02/07|,948,2.4,3.9
2011,Convenience stores,Fresh salads,Fast&Easy,|125/02/08|,984,2.59,3.28
2011,Convenience stores,Fresh salads,Fast&Easy,|125/04/01|,1080,2.67,3.64
2011,Convenience stores,Fresh salads,Fast&Easy,|125/04/16|,948,2.02,3.21
2011,Convenience stores,Fresh salads,Fast&Easy,|125/04/17|,1104,2.85,3.43
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/02|,756,2.97,3.81
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/03|,624,2.03,3.42
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/04|,936,2.07,3.45
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/06|,1068,2.42,3.25
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/07|,840,2.96,3.5
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/08|,960,2.74,3.39
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/09|,744,2.41,3.24
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/15|,1044,2.79,3.83
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/17|,1068,2.72,3.28
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/18|,924,2.38,3.49
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/20|,936,2.8,3.8
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/22|,1056,2.6,3.75
2011,Convenience stores,Fresh salads,Fast&Easy,|125/05/23|,948,2.59,3.83
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/01|,2760,2.84,3.67
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/02|,1980,2.57,3.43
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/03|,2664,2.64,3.41
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/04|,2136,2.38,3.66
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/05|,2592,2.67,3.47
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/06|,2556,2.87,4
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/07|,2616,2.89,3.85
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/08|,2640,2.85,3.57
2011,Convenience stores,Ice cream,Ice Allstars,|10/01/09|,1428,2.42,3.52
2011,Convenience stores,Fresh salads,Doleo,|113/01/01|,936,2.63,3.22
2011,Convenience stores,Fresh salads,Doleo,|113/01/04|,744,2.08,3.64
2011,Convenience stores,Fresh salads,Doleo,|113/01/05|,1200,2.29,3.64
2011,Convenience stores,Fresh salads,Doleo,|113/01/09|,672,2.63,3.71
2011,Convenience stores,Fresh salads,Doleo,|113/01/23|,996,2.15,3.91
2011,Convenience stores,Fresh salads,Doleo,|113/01/30|,876,2.79,3.6
2011,Convenience stores,Fresh salads,Doleo,|113/01/33|,612,2.71,3.39
2011,Convenience stores,Fresh salads,Doleo,|113/01/34|,1104,2.65,3.55
2011,Convenience stores,Fresh salads,Doleo,|113/01/36|,624,2.22,3.58
2011,Convenience stores,Fresh salads,Doleo,|113/01/59|,708,2.55,3.41
2011,Convenience stores,Fresh salads,Doleo,|113/01/76|,924,2.48,3.47
2011,Convenience stores,Ice cream,Real ice,|112/01/01|,1440,2.75,3.38
2011,Convenience stores,Ice cream,Real ice,|112/01/02|,2124,2.89,3.94
2011,Convenience stores,Ice cream,Real ice,|112/01/03|,1812,2.51,3.35
2011,Convenience stores,Ice cream,Real ice,|112/01/05|,1356,2.39,3.69
2011,Convenience stores,Cosmetics,L'Oreal,|116/01/01|,708,4.51,5.32
2011,Convenience stores,Cosmetics,L'Oreal,|116/01/02|,288,4.57,5.36
2011,Convenience stores,Cosmetics,L'Oreal,|116/01/03|,636,4.7,5.19
2011,Convenience stores,Cosmetics,L'Oreal,|116/01/04|,240,4,5.18
2011,Convenience stores,Fresh salads,Green stars,|62/10/01|,672,2.12,3.91
2011,Convenience stores,Fresh salads,Green stars,|62/11/15|,600,2.72,3.52
2011,Convenience stores,Fresh salads,Green stars,|82/01/03|,1080,2.44,3.55
2011,Convenience stores,Fresh salads,Green stars,|82/01/04|,900,2.39,3.32
2011,Convenience stores,Fresh salads,Green stars,|82/01/05|,636,2.61,3.97
2011,Convenience stores,Fresh salads,Green stars,|82/01/06|,996,2.17,3.56
2011,Convenience stores,Fresh salads,Green stars,|82/01/07|,1080,2.56,3.74
2011,Convenience stores,Fresh salads,Green stars,|82/01/08|,804,2.14,3.29
2011,Convenience stores,Fresh salads,Green stars,|82/01/09|,828,2.42,3.84
2011,Convenience stores,Fresh salads,Green stars,|82/01/11|,840,2.56,3.42
2011,Convenience stores,Fresh salads,Green stars,|82/01/12|,1200,2.44,3.75
2011,Convenience stores,Fresh salads,Green stars,|82/01/13|,888,2.98,3.2
2011,Convenience stores,Fresh salads,Green stars,|82/01/16|,1056,2.77,3.72
2011,Convenience stores,Fresh salads,Green stars,|82/01/17|,1008,2.22,3.62
2011,Convenience stores,Fresh salads,Green stars,|82/01/18|,888,2.53,3.94
2011,Convenience stores,Fresh salads,Green stars,|82/01/19|,1104,2.15,3.24
2011,Convenience stores,Fresh salads,Green stars,|82/01/20|,1080,2.47,3.96
2011,Convenience stores,Fresh salads,Green stars,|82/01/21|,936,2.03,3.92
2011,Convenience stores,Fresh salads,Green stars,|82/01/22|,1104,2.65,3.56
2011,Convenience stores,Fresh salads,Green stars,|82/01/23|,1176,2.86,3.64
2011,Convenience stores,Fresh salads,Green stars,|82/01/24|,1032,2.96,3.98
2011,Convenience stores,Fresh salads,Green stars,|82/01/25|,924,2.29,3.33
2011,Convenience stores,Fresh salads,Green stars,|82/01/26|,1164,2.73,3.79
2011,Convenience stores,Fresh salads,Green stars,|82/01/27|,1044,2.69,3.27
2011,Convenience stores,Fresh salads,Green stars,|82/01/28|,792,2.54,3.85
2011,Convenience stores,Fresh salads,Green stars,|82/01/29|,1068,2.27,3.71
2011,Convenience stores,Fresh salads,Green stars,|82/01/30|,1176,2.36,3.58
2011,Convenience stores,Fresh salads,Green stars,|82/01/31|,1104,2.68,3.93
2011,Convenience stores,Fresh salads,Green stars,|82/01/32|,1020,2.26,3.98
2011,Convenience stores,Fresh salads,Green stars,|82/01/33|,876,2.5,3.83
2011,Convenience stores,Fresh salads,Green stars,|82/01/34|,1104,2.48,3.63
2011,Convenience stores,Fresh salads,Green stars,|82/01/35|,792,2.69,3.62
2011,Convenience stores,Fresh salads,Green stars,|82/01/36|,1044,2.15,3.54
2011,Convenience stores,Fresh salads,Green stars,|82/01/37|,780,2.01,3.6
2011,Convenience stores,Fresh salads,Green stars,|82/01/38|,732,2.15,3.43
2011,Convenience stores,Fresh salads,Green stars,|82/01/39|,804,2.06,3.25
2011,Convenience stores,Fresh salads,Green stars,|82/01/40|,936,2.33,3.43
2011,Convenience stores,Fresh salads,Green stars,|82/01/41|,696,2.23,3.56
2011,Convenience stores,Fresh salads,Green stars,|82/01/42|,1092,2.17,3.29
2011,Convenience stores,Fresh salads,Green stars,|82/01/43|,660,2.97,3.4
2011,Convenience stores,Fresh salads,Green stars,|82/01/44|,864,2.15,3.24
2011,Convenience stores,Fresh salads,Green stars,|82/01/45|,600,2.63,3.83
2011,Convenience stores,Fresh salads,Green stars,|82/01/46|,948,2.91,3.22
2011,Convenience stores,Fresh salads,Green stars,|82/01/47|,876,2.38,3.83
2011,Convenience stores,Fresh salads,Green stars,|82/01/48|,660,2.99,3.98
2011,Convenience stores,Fresh salads,Green stars,|82/01/49|,684,2.79,3.22
2011,Convenience stores,Fresh salads,Green stars,|82/01/50|,600,2.19,3.53
2011,Convenience stores,Fresh salads,Green stars,|82/01/51|,1080,2.5,3.44
2011,Convenience stores,Fresh salads,Green stars,|82/01/52|,924,2.92,3.96
2011,Convenience stores,Fresh salads,Green stars,|82/01/53|,1200,2.76,3.89
2011,Convenience stores,Fresh salads,Green stars,|82/01/54|,888,2.22,3.4
2011,Convenience stores,Fresh salads,Green stars,|82/01/55|,1164,2.26,3.45
2011,Convenience stores,Fresh salads,Green stars,|82/01/57|,972,2.23,3.29
2011,Convenience stores,Fresh salads,Green stars,|82/02/01|,1176,2.24,3.7
2011,Convenience stores,Fresh salads,Green stars,|82/02/02|,1140,2.29,3.41
2011,Convenience stores,Fresh salads,Green stars,|82/02/03|,660,2.2,3.81
2011,Convenience stores,Fresh salads,Green stars,|82/02/05|,792,2.37,3.72
2011,Convenience stores,Fresh salads,Green stars,|82/02/06|,768,2.18,3.94
2011,Convenience stores,Fresh salads,Green stars,|82/03/01|,744,2.75,3.63
2011,Convenience stores,Fresh salads,Bonduelle,|26/04/18|,648,2.99,3.33
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/01|,780,2.36,3.77
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/02|,1080,2.83,3.59
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/03|,1056,2.11,3.61
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/04|,624,2.86,3.36
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/05|,1104,2.44,3.33
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/06|,924,2.11,3.55
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/07|,900,2.55,3.9
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/08|,1080,2.37,4
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/09|,684,2.85,3.5
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/10|,972,2.46,3.43
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/11|,1044,2.57,3.47
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/12|,720,2.44,3.96
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/13|,1188,2.17,3.98
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/14|,1092,2.94,3.21
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/15|,936,2.7,3.85
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/16|,1008,2.1,3.24
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/17|,708,2.53,3.91
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/18|,744,2.2,3.29
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/19|,1068,2.81,3.24
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/20|,768,2.25,3.37
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/21|,684,2.81,3.68
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/22|,900,2.5,3.28
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/23|,672,2.88,3.8
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/24|,720,2.49,3.49
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/25|,696,2.94,3.83
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/26|,768,2.45,3.25
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/27|,792,2.37,3.39
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/28|,768,2.66,3.74
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/29|,804,2.63,3.91
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/30|,1092,2.04,3.84
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/31|,1044,2.57,3.42
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/32|,864,2.82,3.68
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/33|,612,2.06,3.36
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/34|,780,2.8,3.36
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/35|,732,2.2,3.65
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/36|,1032,2.38,3.52
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/37|,888,2.53,3.31
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/38|,720,2.39,3.51
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/39|,648,2.33,3.3
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/40|,768,2.75,3.4
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/41|,864,2.65,3.34
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/42|,1104,2.51,3.4
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/43|,972,2,3.86
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/44|,1032,2.85,3.92
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/45|,1104,2.06,3.63
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/46|,1080,2.85,3.55
2011,Convenience stores,Fresh salads,Bonduelle,|62/01/99|,1128,2.86,3.54
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/01|,816,2.61,3.83
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/02|,1164,2.69,3.41
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/03|,960,2.84,3.77
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/04|,1068,2.08,3.54
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/05|,1032,2.08,3.39
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/06|,600,2.49,3.44
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/07|,828,2.97,3.45
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/08|,1068,2.46,3.34
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/09|,984,2.29,3.37
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/10|,1080,2.54,3.48
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/11|,1176,2.72,3.88
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/13|,1152,2.42,3.69
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/14|,1176,2.87,3.5
2011,Convenience stores,Fresh salads,Bonduelle,|62/02/15|,648,2.35,3.2
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/01|,984,2.34,3.48
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/02|,600,2.92,3.9
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/03|,672,2.31,3.48
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/04|,936,2.09,3.77
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/05|,1020,2.76,3.58
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/06|,924,2.55,3.57
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/07|,1104,2.56,3.75
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/08|,636,2.14,3.77
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/09|,1104,2.85,3.23
2011,Convenience stores,Fresh salads,Bonduelle,|62/03/10|,684,2.37,3.95
